City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,vorgashor,67.5833,63.95,13.1,98,100,3.12,RU,1726542651
365,pallappatti,10.7,77.8833,29.0,54,84,8.24,IN,1726542652
366,byron bay,-28.65,153.6167,19.43,56,0,5.28,AU,1726542653
367,coron,11.9986,120.2043,25.44,97,100,4.37,PH,1726542654
368,vilyuysk,63.7553,121.6247,7.18,51,99,6.44,RU,1726542655
369,tulcan,0.8,-77.7167,9.12,96,96,2.21,EC,1726542657
370,puerto deseado,-47.7503,-65.8938,10.42,52,89,11.16,AR,1726542658
371,bubaque,11.2833,-15.8333,26.73,82,100,7.91,GW,1726542659
372,nago,26.5881,127.9761,29.38,76,5,7.37,JP,1726542660
373,sirte,31.2089,16.5887,24.46,71,0,4.81,LY,1726542661
374,griffith,41.5284,-87.4237,20.53,56,0,0.0,US,1726542662
375,selfoss,63.9331,-20.9971,10.02,93,100,3.56,IS,1726542663
376,mancio lima,-7.6142,-72.8958,24.44,69,10,1.22,BR,1726542664
377,lobito,-12.3481,13.5456,21.11,91,74,0.68,AO,1726542665
378,walvis bay,-22.9575,14.5053,10.85,93,25,2.88,NA,1726542666
379,wynyard,-41.0,145.7167,11.77,78,96,2.24,AU,1726542667
380,mojkovac,42.9604,19.5833,5.05,94,32,0.41,ME,1726542668
381,mayma,52.0197,85.9114,4.77,73,17,1.45,RU,1726542670
382,san julian,21.0167,-102.1667,18.36,74,100,2.82,MX,1726542671
383,puerto aysen,-45.4,-72.7,4.42,99,99,2.06,CL,1726542672
384,suva,-18.1416,178.4415,22.71,94,75,3.6,FJ,1726542673
385,la passe,45.5549,-0.8967,13.42,79,4,4.35,FR,1726542674
386,briare,47.6334,2.7438,13.67,89,57,5.48,FR,1726542675
387,krasnovishersk,60.4078,57.082,12.03,95,81,1.37,RU,1726542676
388,antsiranana,-12.2787,49.2917,21.78,64,0,6.39,MG,1726542677
389,dryden,49.7833,-92.7503,19.16,82,100,4.63,CA,1726542678
390,gaigeturi,33.4644,126.3183,29.92,73,23,1.7,KR,1726542679
391,spanish wells,26.323,-81.7957,28.32,84,0,0.0,US,1726542680
392,baikonur,45.6167,63.3167,17.89,40,100,10.31,KZ,1726542681
393,malango,-2.9627,119.9001,29.21,43,48,1.65,ID,1726542683
394,mount isa,-20.7333,139.5,25.87,27,95,5.14,AU,1726542684
395,ghadamis,30.1337,9.5007,27.56,30,25,2.34,LY,1726542685
396,urengoy,65.9667,78.3667,8.69,84,96,3.81,RU,1726542686
397,springs,-26.25,28.4,15.37,93,83,4.51,ZA,1726542687
398,arteche,12.2645,125.4048,25.86,93,100,2.72,PH,1726542688
399,ivankiv,50.9386,29.8943,15.08,55,26,3.32,UA,1726542689
400,pattan,34.1667,74.5667,17.86,45,0,0.54,IN,1726542690
401,chivilcoy,-34.8957,-60.0167,13.23,61,84,3.68,AR,1726542691
402,selkirk,50.1436,-96.8845,16.21,96,100,0.45,CA,1726542692
403,ghat,24.9647,10.1728,32.27,22,88,4.43,LY,1726542693
404,tommot,58.9564,126.2925,5.57,68,61,3.59,RU,1726542694
405,quesnel,52.9999,-122.5029,18.28,59,100,2.57,CA,1726542696
406,petropavlovsk-kamchatsky,53.0452,158.6483,14.33,41,20,6.0,RU,1726542698
407,chimoio,-19.1164,33.4833,18.26,54,0,1.0,MZ,1726542699
408,mchinji,-13.7984,32.8802,18.43,44,3,3.54,MW,1726542700
409,lagos,6.5833,3.75,24.22,92,99,1.86,NG,1726542701
410,muli,2.9167,73.5667,28.96,74,13,5.75,MV,1726542702
411,kiunga,-6.1219,141.2906,30.3,61,95,2.05,PG,1726542703
412,roswell,34.0232,-84.3616,20.95,74,0,2.57,US,1726542704
413,sinabang,2.4803,96.3801,25.46,90,100,2.8,ID,1726542705
414,taunggyi,20.7833,97.0333,24.16,76,70,2.05,MM,1726542706
415,tralee,52.2704,-9.7026,13.14,89,61,1.96,IE,1726542707
416,argostolion,38.1811,20.489,20.41,44,76,1.54,GR,1726542709
417,markaz-e hukumat-e darweshan,31.1323,64.1934,27.38,21,0,1.8,AF,1726542710
418,fortuna,40.5982,-124.1573,14.96,92,100,3.09,US,1726542467
419,pestravka,52.405,49.9583,14.41,52,18,3.17,RU,1726542712
420,tannum sands,-23.9504,151.3693,25.97,43,100,4.12,AU,1726542714
421,ravar,31.2656,56.8055,24.35,26,0,1.35,IR,1726542715
422,al'met'yevsk,54.9044,52.3154,11.57,80,0,1.71,RU,1726542716
423,rouissat,31.9243,5.3502,27.3,34,63,2.92,DZ,1726542717
424,warmbad,-28.45,18.7333,12.79,56,0,4.04,NA,1726542718
425,ghiror,27.1833,78.8,27.86,70,91,1.65,IN,1726542720
426,nakonde,-9.3421,32.745,13.03,61,17,2.12,ZM,1726542723
427,pokhara,28.2333,83.9833,22.79,78,97,1.23,NP,1726542724
428,florence,43.7667,11.25,18.18,56,100,3.6,IT,1726542496
429,oeiras,-7.0253,-42.1311,27.43,40,39,2.95,BR,1726542726
430,nizhnesortymskiy,62.4397,71.7603,10.94,76,82,5.19,RU,1726542727
431,grand baie,-20.0182,57.5802,19.69,80,58,6.25,MU,1726542728
432,trinidad,-14.8333,-64.9,22.84,38,8,2.03,BO,1726542729
433,viedma,-40.8135,-62.9967,10.98,49,100,7.16,AR,1726542732
434,koulamoutou,-1.1303,12.4736,21.69,98,73,0.81,GA,1726542733
435,saint-leu,-21.15,55.2833,19.48,88,57,0.41,RE,1726542734
436,seneca,41.1167,-83.1166,16.86,90,0,3.58,US,1726542735
437,abaza,52.655,90.0928,2.89,90,100,1.26,RU,1726542736
438,bonthe,7.5264,-12.505,24.58,88,22,0.96,SL,1726542737
439,orimattila,60.8049,25.7296,12.51,91,100,1.64,FI,1726542738
440,trincomalee,8.5711,81.2335,29.36,70,52,8.61,LK,1726542739
441,victoria,22.2855,114.1577,34.42,66,81,4.47,HK,1726542491
442,mossel bay,-34.1831,22.146,12.48,77,0,1.31,ZA,1726542741
443,ola,59.5833,151.2833,5.35,86,94,1.66,RU,1726542742
444,smithers,54.7804,-127.1743,13.18,94,100,1.03,CA,1726542744
445,i-n-salah,27.1935,2.4607,31.81,25,0,4.33,DZ,1726542745
446,guaruja,-23.9931,-46.2564,16.05,26,98,1.75,BR,1726542746
447,sao felipe,-14.8167,-41.3833,21.23,63,22,1.18,BR,1726542747
448,north bend,43.4065,-124.2243,15.7,88,100,5.14,US,1726542748
449,caconda,-13.7333,15.0667,15.52,78,2,0.68,AO,1726542749
450,bowen,-20.0167,148.2333,23.85,51,73,10.25,AU,1726542750
451,libertad,8.9442,125.5019,31.68,64,100,1.15,PH,1726542751
452,abalak,58.1286,68.5944,7.75,65,0,1.96,RU,1726542754
453,apolinario saravia,-24.4328,-63.9954,17.59,39,0,1.57,AR,1726542755
454,manistee,44.2445,-86.3242,17.75,77,27,2.18,US,1726542757
455,wamba,8.9333,8.6,22.57,93,99,1.26,NG,1726542758
456,mont-laurier,46.5501,-75.4993,16.29,87,0,1.15,CA,1726542759
457,south venice,27.0531,-82.4243,27.22,82,100,0.45,US,1726542760
458,binzhou,37.3667,118.0167,27.38,54,1,3.16,CN,1726542761
459,inari,68.906,27.0288,10.01,91,100,2.55,FI,1726542762
460,rio grande,-32.035,-52.0986,13.71,89,0,2.96,BR,1726542763
461,belle fourche,44.6714,-103.8522,21.71,62,99,2.32,US,1726542764
462,howard springs,-12.497,131.047,21.95,57,54,5.69,AU,1726542765
463,nanpara,27.8667,81.5,28.07,77,100,2.58,IN,1726542766
464,tazacorte,28.629,-17.9293,21.54,73,0,2.57,ES,1726542767
465,alotau,-10.3069,150.4462,24.28,97,100,3.33,PG,1726542768
466,oriximina,-1.7656,-55.8661,30.03,45,72,2.21,BR,1726542769
467,najafgarh,28.6123,76.9824,27.06,89,40,4.12,IN,1726542771
468,zaysan,47.4667,84.8667,8.71,42,6,1.37,KZ,1726542772
469,laguna,38.421,-121.4238,20.08,57,0,0.0,US,1726542664
470,ulanhot,46.0833,122.0833,20.7,38,97,2.33,CN,1726542774
471,yaguajay,22.3272,-79.2378,27.8,81,100,1.4,CU,1726542775
472,metlili chaamba,32.2667,3.6333,24.37,48,0,3.19,DZ,1726542776
473,les cayes,18.2,-73.75,27.35,84,82,2.11,HT,1726542777
474,apostolove,47.66,33.7137,19.11,34,100,6.69,UA,1726542778
475,colonia,50.9333,6.95,15.53,87,0,1.54,DE,1726542779
476,uige,-7.6087,15.0613,19.21,93,71,1.0,AO,1726542782
477,waddan,29.1614,16.139,25.93,60,19,2.93,LY,1726542783
478,arno,60.1167,18.6333,11.56,85,99,1.43,SE,1726542784
479,bodo,67.28,14.405,10.99,88,75,11.32,NO,1726542785
480,ocean city,39.2776,-74.5746,21.66,90,100,6.12,US,1726542786
481,sawakin,19.1059,37.3321,30.62,71,75,2.69,SD,1726542787
482,daru,-9.0763,143.2092,25.45,86,100,6.56,PG,1726542788
483,miches,18.9836,-69.0476,26.34,89,82,2.04,DO,1726542789
484,marica,-22.9194,-42.8186,20.75,86,100,4.27,BR,1726542790
485,lesparre-medoc,45.3,-0.9333,12.04,88,3,2.9,FR,1726542791
486,horta,38.5333,-28.6333,22.79,92,100,6.26,PT,1726542792
487,monticello,45.3055,-93.7941,24.56,69,75,3.6,US,1726542794
488,valle de la pascua,9.2155,-66.0073,22.0,98,100,3.03,VE,1726542795
489,pagar alam,-4.0167,103.2667,27.12,48,87,1.63,ID,1726542796
490,heerde,52.3872,6.0402,14.39,94,51,1.79,NL,1726542797
491,tehachapi,35.1322,-118.449,12.8,55,0,5.81,US,1726542798
492,mejit,10.2753,170.8646,28.02,78,15,4.16,MH,1726542799
493,pirajui,-21.9986,-49.4572,15.55,85,36,5.28,BR,1726542800
494,harstad,68.799,16.5293,11.2,88,86,6.26,NO,1726542801
495,amga,60.8953,131.9608,8.33,50,14,3.71,RU,1726542802
496,timbuktu,16.7735,-3.0074,31.99,49,81,3.16,ML,1726542803
497,beipiao,41.7919,120.7792,20.5,51,100,1.85,CN,1726542804
498,talnakh,69.4865,88.3972,3.54,90,51,3.24,RU,1726542807
499,forster,-32.1667,152.5167,18.54,57,3,5.68,AU,1726542808
500,berberati,4.2612,15.7922,19.41,98,91,0.49,CF,1726542809
501,qamdo,31.1667,97.2333,13.36,63,86,2.73,CN,1726542810
502,bardai,11.65,7.2333,21.78,90,100,1.85,NG,1726542811
503,mandimba,-14.3548,35.6515,18.97,52,3,1.82,MZ,1726542812
504,sorong,-0.8833,131.25,30.74,65,89,3.89,ID,1726542813
505,nadym,65.5333,72.5167,11.89,88,100,1.4,RU,1726542814
506,dromore,54.5167,-7.4667,12.49,97,57,1.34,GB,1726542815
507,luderitz,-26.6481,15.1594,11.3,86,0,7.06,NA,1726542816
508,asbe teferi,9.0833,40.8667,16.08,90,99,1.06,ET,1726542818
509,ishpeming,46.4885,-87.6676,22.43,71,37,2.81,US,1726542619
510,petropavlovka,50.6114,105.3196,12.04,59,17,1.97,RU,1726542820
511,san luis de la loma,17.2706,-100.8939,27.69,86,100,2.59,MX,1726542821
512,arkhangel'sk,64.5401,40.5433,7.06,100,0,2.0,RU,1726542822
513,axim,4.8699,-2.2405,23.2,93,0,2.89,GH,1726542823
514,santo antonio,-6.3106,-35.4789,20.2,92,14,3.37,BR,1726542824
515,manacapuru,-3.2997,-60.6206,28.42,46,0,2.39,BR,1726542825
516,fregenal de la sierra,38.1692,-6.6537,18.68,19,6,2.24,ES,1726542826
517,bikenibeu village,1.3673,173.1241,29.98,70,20,1.54,KI,1726542827
518,port macquarie,-31.4333,152.9167,17.26,62,10,1.34,AU,1726542236
519,moa,20.6569,-74.9403,27.99,87,95,2.03,CU,1726542830
520,tete,-16.1564,33.5867,20.05,45,0,0.0,MZ,1726542832
521,saint-pierre,-21.3393,55.4781,19.82,64,0,3.09,RE,1726542833
522,gisborne,-38.6533,178.0042,11.82,72,96,4.99,NZ,1726542834
523,kerikeri,-35.2268,173.9474,13.28,60,15,7.15,NZ,1726542835
524,slyudyanka,51.6594,103.7061,5.29,91,100,1.93,RU,1726542836
525,dumai,1.6833,101.45,30.71,57,69,3.15,ID,1726542837
526,salekhard,66.53,66.6019,15.0,87,100,2.17,RU,1726542838
527,nadvoitsy,63.8667,34.3167,10.01,55,99,1.75,RU,1726542839
528,long beach,33.767,-118.1892,19.14,76,0,6.69,US,1726542841
529,zhezqazghan,47.7833,67.7667,6.32,52,0,12.0,KZ,1726542842
530,dauphin,51.1494,-100.0502,19.08,77,0,4.12,CA,1726542843
531,gilgit,35.9221,74.3087,20.58,32,100,2.16,PK,1726542844
532,homer,59.6425,-151.5483,11.94,74,0,4.63,US,1726542845
533,kirkwall,58.9848,-2.9587,13.87,88,75,4.12,GB,1726542846
534,okhotsk,59.3833,143.3,10.63,61,10,1.22,RU,1726542847
535,baturite,-4.3286,-38.8847,20.84,87,29,2.86,BR,1726542848
536,chui,-33.6971,-53.4616,11.16,80,0,2.56,UY,1726542849
537,qarah bagh,34.9402,61.7759,16.02,46,0,2.75,AF,1726542850
538,san luis,-33.295,-66.3356,16.83,22,61,5.95,AR,1726542851
539,staraya kulatka,52.7167,47.6167,12.34,78,0,2.73,RU,1726542852
540,mahdalynivka,48.921,34.9156,16.51,43,0,5.87,UA,1726542854
541,plastun,44.7561,136.2939,24.33,41,2,3.41,RU,1726542855
542,unicov,49.7709,17.1214,13.99,88,31,1.32,CZ,1726542856
543,hartford,41.7668,-72.7662,15.98,93,100,1.23,US,1726542857
544,illizi,26.4833,8.4667,32.89,28,89,4.14,DZ,1726542858
545,rossosh',51.1209,38.5116,13.75,54,8,4.28,RU,1726542859
546,fale old settlement,-9.3852,-171.2468,27.84,73,30,1.43,TK,1726542860
547,loukhi,66.0764,33.0381,9.61,77,100,2.42,RU,1726542861
548,cabeza del buey,38.7223,-5.2195,17.18,26,6,1.72,ES,1726542862
549,pemangkat,1.1667,108.9667,30.0,61,84,5.08,ID,1726542863
550,palangkaraya,-2.2,113.8333,33.96,39,17,2.29,ID,1726542865
551,matadi,-5.8167,13.45,23.51,85,61,2.04,CD,1726542866
552,prainha,-1.8,-53.48,26.75,57,1,1.63,BR,1726542867
553,hirara,24.8,125.2833,31.15,74,40,7.72,JP,1726542868
554,buchanan,5.8808,-10.0467,24.33,90,59,1.39,LR,1726542869
555,santiago papasquiaro,25.046,-105.4208,21.46,55,80,2.3,MX,1726542870
556,kolonia,50.9333,6.95,15.53,87,0,1.54,DE,1726542779
557,knyaze-volkonskoye,48.4642,135.4567,20.19,62,0,6.41,RU,1726542872
558,torbat-e heydariyeh,35.274,59.2195,17.61,40,2,1.81,IR,1726542874
559,pan de azucar,-34.8,-55.2333,10.98,82,0,1.54,UY,1726542875
560,mikun',62.3547,50.0771,12.33,86,8,2.59,RU,1726542877
561,ciudad acuna,29.3232,-100.9522,28.16,72,0,3.6,MX,1726542878
562,maralal,1.0968,36.698,13.44,78,7,1.43,KE,1726542879
563,kidal,18.4411,1.4078,30.45,50,100,4.65,ML,1726542880
564,basco,20.4487,121.9702,29.44,80,87,10.66,PH,1726542881
565,puerto carreno,6.189,-67.4859,26.48,85,100,1.17,CO,1726542882
566,greeley,40.4233,-104.7091,21.6,49,2,1.52,US,1726542566
567,port moresby,-9.4431,147.1797,26.97,79,96,5.81,PG,1726542884
568,noumea,-22.2763,166.4572,20.81,53,6,5.89,NC,1726542885
569,paradip garh,20.3167,86.6167,29.55,73,99,4.22,IN,1726542886
570,porto novo,6.4965,2.6036,24.24,90,100,2.49,BJ,1726542887
571,kamaishi,39.2667,141.8833,27.0,60,14,0.99,JP,1726542888
572,moree,-29.4667,149.85,20.5,30,0,2.7,AU,1726542890
573,kabinda,-6.1333,24.4833,21.04,64,17,2.25,CD,1726542891
574,arar,30.9753,41.0381,24.01,43,0,7.2,SA,1726542892
575,sur,22.5667,59.5289,29.88,56,0,2.45,OM,1726542893
576,charters towers,-20.1,146.2667,25.26,39,100,6.6,AU,1726542894
577,ust-tsilma,65.441,52.1498,14.39,78,96,3.05,RU,1726542895
578,yichun,47.7,128.9,21.36,36,0,4.63,CN,1726542896
579,el fasher,13.6279,25.3494,26.52,58,98,4.07,SD,1726542897
580,portland,45.5234,-122.6762,20.99,61,3,0.89,US,1726542294
581,mermoz boabab,14.7065,-17.4758,24.81,88,100,1.15,SN,1726542899
582,port saint john's,-31.6229,29.5448,18.23,87,100,3.78,ZA,1726542900
583,brandon,27.9378,-82.2859,26.95,93,0,2.06,US,1726542902
584,filey,54.21,-0.2892,8.49,93,100,0.98,GB,1726542903
585,kuanda,56.3161,116.0806,7.63,45,14,2.33,RU,1726542904
586,constitucion,-35.3333,-72.4167,11.04,78,100,2.3,CL,1726542905
587,quellon,-43.1167,-73.6167,5.83,83,99,2.0,CL,1726542906
588,kittila,67.6647,24.8936,10.08,100,100,1.03,FI,1726542907
589,meizhou,24.2977,116.1072,33.68,56,59,2.61,CN,1726542908
590,trencin,48.8333,18.25,12.98,98,81,1.04,SK,1726542909
591,tixkokob,21.0,-89.4,27.77,88,100,2.84,MX,1726542910
592,pimentel,-6.8367,-79.9342,17.16,82,20,5.66,PE,1726542911
593,luchegorsk,46.4764,134.2569,21.49,57,15,3.83,RU,1726542912
594,namibe,-15.1961,12.1522,17.06,92,38,1.56,AO,1726542913
